store_id,product_id,date,sales,is_special_day
5,9,2024-02-28,219,0
5,9,2024-02-29,218,0
5,9,2024-03-01,218,0
5,9,2024-03-02,240,1
5,9,2024-03-03,217,0
5,9,2024-03-04,217,0
5,9,2024-03-05,216,0
5,9,2024-03-06,219,0
5,9,2024-03-07,221,0
5,9,2024-03-08,219,0
5,9,2024-03-09,223,0
5,9,2024-03-10,217,0
5,9,2024-03-11,225,0
5,9,2024-03-12,220,0
5,9,2024-03-13,210,0
5,9,2024-03-14,224,0
5,9,2024-03-15,216,0
5,9,2024-03-16,219,0
5,9,2024-03-17,220,0
5,9,2024-03-18,219,0
5,9,2024-03-19,218,0
5,9,2024-03-20,217,0
5,9,2024-03-21,217,0
5,9,2024-03-22,222,0
5,9,2024-03-23,216,0
5,9,2024-03-24,219,0
5,9,2024-03-25,221,0
5,9,2024-03-26,216,0
5,9,2024-03-27,220,0
5,9,2024-03-28,222,0
5,9,2024-03-29,220,0
5,9,2024-03-30,222,0
5,9,2024-03-31,219,0
5,9,2024-04-01,217,0
5,9,2024-04-02,219,0
5,9,2024-04-03,215,0
5,9,2024-04-04,226,0
5,9,2024-04-05,219,0
5,9,2024-04-06,252,1
5,9,2024-04-07,217,0
5,9,2024-04-08,219,0
5,9,2024-04-09,215,0
5,9,2024-04-10,215,0
5,9,2024-04-11,218,0
5,9,2024-04-12,221,0
5,9,2024-04-13,222,0
5,9,2024-04-14,222,0
5,9,2024-04-15,217,0
5,9,2024-04-16,211,0
5,9,2024-04-17,224,0
5,9,2024-04-18,218,0
5,9,2024-04-19,218,0
5,9,2024-04-20,223,0
5,9,2024-04-21,218,0
5,9,2024-04-22,220,0
5,9,2024-04-23,220,0
5,9,2024-04-24,215,0
5,9,2024-04-25,215,0
5,9,2024-04-26,218,0
5,9,2024-04-27,219,0
5,9,2024-04-28,217,0
5,9,2024-04-29,217,0
5,9,2024-04-30,218,0
5,9,2024-05-01,216,0
5,9,2024-05-02,221,0
5,9,2024-05-03,219,0
5,9,2024-05-04,240,1
5,9,2024-05-05,220,0
5,9,2024-05-06,222,0
5,9,2024-05-07,218,0
5,9,2024-05-08,213,0
5,9,2024-05-09,222,0
5,9,2024-05-10,223,0
5,9,2024-05-11,221,0
5,9,2024-05-12,219,0
5,9,2024-05-13,219,0
5,9,2024-05-14,218,0
5,9,2024-05-15,217,0
5,9,2024-05-16,214,0
5,9,2024-05-17,214,0
5,9,2024-05-18,214,0
5,9,2024-05-19,211,0
5,9,2024-05-20,213,0
5,9,2024-05-21,217,0
5,9,2024-05-22,210,0
5,9,2024-05-23,213,0
5,9,2024-05-24,216,0
5,9,2024-05-25,214,0
5,9,2024-05-26,215,0
5,9,2024-05-27,217,0
5,9,2024-05-28,219,0
5,9,2024-05-29,213,0
5,9,2024-05-30,215,0
5,9,2024-05-31,209,0
5,9,2024-06-01,255,1
5,9,2024-06-02,213,0
5,9,2024-06-03,216,0
5,9,2024-06-04,214,0
5,9,2024-06-05,221,0
5,9,2024-06-06,220,0
5,9,2024-06-07,216,0
5,9,2024-06-08,216,0
5,9,2024-06-09,215,0
5,9,2024-06-10,213,0
5,9,2024-06-11,212,0
5,9,2024-06-12,211,0
5,9,2024-06-13,212,0
5,9,2024-06-14,215,0
5,9,2024-06-15,213,0
5,9,2024-06-16,207,0
5,9,2024-06-17,221,0
5,9,2024-06-18,212,0
5,9,2024-06-19,219,0
5,9,2024-06-20,211,0
5,9,2024-06-21,212,0
5,9,2024-06-22,215,0
5,9,2024-06-23,211,0
5,9,2024-06-24,213,0
5,9,2024-06-25,211,0
5,9,2024-06-26,210,0
5,9,2024-06-27,216,0
5,9,2024-06-28,208,0
5,9,2024-06-29,210,0
5,9,2024-06-30,217,0
5,9,2024-07-01,210,0
5,9,2024-07-02,206,0
5,9,2024-07-03,212,0
5,9,2024-07-04,210,0
5,9,2024-07-05,212,0
5,9,2024-07-06,236,1
5,9,2024-07-07,207,0
5,9,2024-07-08,211,0
5,9,2024-07-09,213,0
5,9,2024-07-10,208,0
5,9,2024-07-11,207,0
5,9,2024-07-12,209,0
5,9,2024-07-13,208,0
5,9,2024-07-14,208,0
5,9,2024-07-15,212,0
5,9,2024-07-16,209,0
5,9,2024-07-17,213,0
5,9,2024-07-18,209,0
5,9,2024-07-19,209,0
5,9,2024-07-20,215,0
5,9,2024-07-21,209,0
5,9,2024-07-22,207,0
5,9,2024-07-23,205,0
5,9,2024-07-24,205,0
5,9,2024-07-25,206,0
5,9,2024-07-26,206,0
5,9,2024-07-27,201,0
5,9,2024-07-28,207,0
5,9,2024-07-29,199,0
5,9,2024-07-30,211,0
5,9,2024-07-31,201,0
5,9,2024-08-01,207,0
5,9,2024-08-02,207,0
5,9,2024-08-03,252,1
5,9,2024-08-04,206,0
5,9,2024-08-05,206,0
5,9,2024-08-06,207,0
5,9,2024-08-07,204,0
5,9,2024-08-08,204,0
5,9,2024-08-09,206,0
5,9,2024-08-10,204,0
5,9,2024-08-11,207,0
5,9,2024-08-12,202,0
5,9,2024-08-13,208,0
5,9,2024-08-14,206,0
5,9,2024-08-15,205,0
5,9,2024-08-16,200,0
5,9,2024-08-17,207,0
5,9,2024-08-18,210,0
5,9,2024-08-19,203,0
5,9,2024-08-20,207,0
5,9,2024-08-21,204,0
5,9,2024-08-22,201,0
5,9,2024-08-23,202,0
5,9,2024-08-24,204,0
5,9,2024-08-25,205,0
5,9,2024-08-26,199,0
5,9,2024-08-27,202,0
5,9,2024-08-28,204,0
5,9,2024-08-29,200,0
5,9,2024-08-30,205,0
5,9,2024-08-31,209,0
5,9,2024-09-01,203,0
5,9,2024-09-02,206,0
5,9,2024-09-03,199,0
5,9,2024-09-04,201,0
5,9,2024-09-05,206,0
5,9,2024-09-06,199,0
5,9,2024-09-07,229,1
5,9,2024-09-08,206,0
5,9,2024-09-09,201,0
5,9,2024-09-10,197,0
5,9,2024-09-11,201,0
5,9,2024-09-12,208,0
5,9,2024-09-13,207,0
5,9,2024-09-14,203,0
5,9,2024-09-15,202,0
5,9,2024-09-16,210,0
5,9,2024-09-17,200,0
5,9,2024-09-18,201,0
5,9,2024-09-19,206,0
5,9,2024-09-20,200,0
5,9,2024-09-21,204,0
5,9,2024-09-22,199,0
5,9,2024-09-23,207,0
5,9,2024-09-24,201,0
5,9,2024-09-25,201,0
5,9,2024-09-26,200,0
5,9,2024-09-27,199,0
5,9,2024-09-28,202,0
5,9,2024-09-29,196,0
5,9,2024-09-30,199,0
5,9,2024-10-01,203,0
5,9,2024-10-02,203,0
5,9,2024-10-03,203,0
5,9,2024-10-04,201,0
5,9,2024-10-05,235,1
5,9,2024-10-06,206,0
5,9,2024-10-07,203,0
5,9,2024-10-08,203,0
5,9,2024-10-09,202,0
5,9,2024-10-10,201,0
5,9,2024-10-11,203,0
5,9,2024-10-12,206,0
5,9,2024-10-13,202,0
5,9,2024-10-14,207,0
5,9,2024-10-15,201,0
5,9,2024-10-16,208,0
5,9,2024-10-17,203,0
5,9,2024-10-18,206,0
5,9,2024-10-19,211,0
5,9,2024-10-20,211,0
5,9,2024-10-21,200,0
5,9,2024-10-22,207,0
5,9,2024-10-23,201,0
5,9,2024-10-24,205,0
5,9,2024-10-25,206,0
5,9,2024-10-26,207,0
5,9,2024-10-27,201,0
5,9,2024-10-28,201,0
5,9,2024-10-29,202,0
5,9,2024-10-30,206,0
5,9,2024-10-31,206,0
5,9,2024-11-01,206,0
5,9,2024-11-02,225,1
5,9,2024-11-03,206,0
5,9,2024-11-04,203,0
5,9,2024-11-05,203,0
5,9,2024-11-06,205,0
5,9,2024-11-07,201,0
5,9,2024-11-08,207,0
5,9,2024-11-09,202,0
5,9,2024-11-10,205,0
5,9,2024-11-11,208,0
5,9,2024-11-12,202,0
5,9,2024-11-13,202,0
5,9,2024-11-14,210,0
5,9,2024-11-15,203,0
5,9,2024-11-16,210,0
5,9,2024-11-17,208,0
5,9,2024-11-18,203,0
5,9,2024-11-19,208,0
5,9,2024-11-20,209,0
5,9,2024-11-21,203,0
5,9,2024-11-22,208,0
5,9,2024-11-23,210,0
5,9,2024-11-24,208,0
5,9,2024-11-25,209,0
5,9,2024-11-26,208,0
5,9,2024-11-27,212,0
5,9,2024-11-28,208,0
5,9,2024-11-29,207,0
5,9,2024-11-30,208,0
5,9,2024-12-01,204,0
5,9,2024-12-02,200,0
5,9,2024-12-03,207,0
5,9,2024-12-04,214,0
5,9,2024-12-05,213,0
5,9,2024-12-06,205,0
5,9,2024-12-07,234,1
5,9,2024-12-08,209,0
5,9,2024-12-09,210,0
5,9,2024-12-10,208,0
5,9,2024-12-11,209,0
5,9,2024-12-12,214,0
5,9,2024-12-13,208,0
5,9,2024-12-14,213,0
5,9,2024-12-15,214,0
5,9,2024-12-16,219,0
5,9,2024-12-17,210,0
5,9,2024-12-18,209,0
5,9,2024-12-19,207,0
5,9,2024-12-20,215,0
5,9,2024-12-21,214,0
5,9,2024-12-22,213,0
5,9,2024-12-23,214,0
5,9,2024-12-24,214,0
5,9,2024-12-25,212,0
5,9,2024-12-26,213,0
5,9,2024-12-27,214,0
5,9,2024-12-28,222,0
5,9,2024-12-29,217,0
5,9,2024-12-30,211,0
5,9,2024-12-31,216,0
5,9,2025-01-01,215,0
5,9,2025-01-02,220,0
5,9,2025-01-03,219,0
5,9,2025-01-04,256,1
5,9,2025-01-05,215,0
5,9,2025-01-06,212,0
5,9,2025-01-07,218,0
5,9,2025-01-08,220,0
5,9,2025-01-09,217,0
5,9,2025-01-10,217,0
5,9,2025-01-11,216,0
5,9,2025-01-12,220,0
5,9,2025-01-13,213,0
5,9,2025-01-14,214,0
5,9,2025-01-15,220,0
5,9,2025-01-16,213,0
5,9,2025-01-17,216,0
5,9,2025-01-18,217,0
5,9,2025-01-19,220,0
5,9,2025-01-20,219,0
5,9,2025-01-21,209,0
5,9,2025-01-22,220,0
5,9,2025-01-23,218,0
5,9,2025-01-24,222,0
5,9,2025-01-25,216,0
5,9,2025-01-26,224,0
5,9,2025-01-27,216,0
5,9,2025-01-28,218,0
5,9,2025-01-29,224,0
5,9,2025-01-30,227,0
5,9,2025-01-31,217,0
5,9,2025-02-01,274,1
5,9,2025-02-02,213,0
5,9,2025-02-03,223,0
5,9,2025-02-04,226,0
5,9,2025-02-05,218,0
5,9,2025-02-06,225,0
5,9,2025-02-07,220,0
5,9,2025-02-08,219,0
5,9,2025-02-09,218,0
5,9,2025-02-10,222,0
5,9,2025-02-11,222,0
5,9,2025-02-12,219,0
5,9,2025-02-13,227,0
5,9,2025-02-14,221,0
5,9,2025-02-15,223,0
5,9,2025-02-16,223,0
5,9,2025-02-17,232,0
5,9,2025-02-18,227,0
5,9,2025-02-19,226,0
5,9,2025-02-20,222,0
5,9,2025-02-21,225,0
5,9,2025-02-22,225,0
5,9,2025-02-23,224,0
5,9,2025-02-24,227,0
5,9,2025-02-25,233,0
5,9,2025-02-26,221,0
5,9,2025-02-27,225,0
5,9,2025-02-28,225,0
5,9,2025-03-01,255,1
5,9,2025-03-02,222,0
5,9,2025-03-03,222,0
5,9,2025-03-04,231,0
5,9,2025-03-05,225,0
5,9,2025-03-06,228,0
5,9,2025-03-07,224,0
5,9,2025-03-08,226,0
5,9,2025-03-09,227,0
5,9,2025-03-10,225,0
5,9,2025-03-11,226,0
5,9,2025-03-12,229,0
5,9,2025-03-13,222,0
5,9,2025-03-14,226,0
5,9,2025-03-15,227,0
5,9,2025-03-16,228,0
5,9,2025-03-17,229,0
5,9,2025-03-18,228,0
5,9,2025-03-19,229,0
5,9,2025-03-20,225,0
5,9,2025-03-21,230,0
5,9,2025-03-22,226,0
5,9,2025-03-23,229,0
5,9,2025-03-24,222,0
5,9,2025-03-25,228,0
5,9,2025-03-26,227,0
5,9,2025-03-27,225,0
5,9,2025-03-28,230,0
5,9,2025-03-29,227,0
5,9,2025-03-30,227,0
5,9,2025-03-31,222,0
5,10,2022-04-01,196,0
5,10,2022-04-02,210,1
5,10,2022-04-03,189,0
5,10,2022-04-04,199,0
5,10,2022-04-05,205,0
5,10,2022-04-06,209,0
5,10,2022-04-07,204,0
5,10,2022-04-08,198,0
5,10,2022-04-09,189,0
5,10,2022-04-10,190,0
5,10,2022-04-11,202,0
5,10,2022-04-12,210,0
5,10,2022-04-13,209,0
5,10,2022-04-14,206,0
5,10,2022-04-15,195,0
5,10,2022-04-16,189,0
5,10,2022-04-17,197,0
5,10,2022-04-18,199,0
5,10,2022-04-19,206,0
5,10,2022-04-20,210,0
5,10,2022-04-21,198,0
5,10,2022-04-22,195,0
5,10,2022-04-23,191,0
5,10,2022-04-24,198,0
5,10,2022-04-25,200,0
5,10,2022-04-26,209,0
5,10,2022-04-27,211,0
5,10,2022-04-28,211,0
5,10,2022-04-29,199,0
5,10,2022-04-30,186,0
5,10,2022-05-01,196,0
5,10,2022-05-02,197,0
5,10,2022-05-03,206,0
5,10,2022-05-04,206,0
5,10,2022-05-05,210,0
5,10,2022-05-06,199,0
5,10,2022-05-07,221,1
5,10,2022-05-08,196,0
5,10,2022-05-09,202,0
5,10,2022-05-10,207,0
5,10,2022-05-11,211,0
5,10,2022-05-12,203,0
5,10,2022-05-13,193,0
5,10,2022-05-14,189,0
5,10,2022-05-15,200,0
5,10,2022-05-16,199,0
5,10,2022-05-17,211,0
5,10,2022-05-18,216,0
5,10,2022-05-19,207,0
5,10,2022-05-20,194,0
5,10,2022-05-21,189,0
5,10,2022-05-22,193,0
5,10,2022-05-23,207,0
5,10,2022-05-24,213,0
5,10,2022-05-25,212,0
5,10,2022-05-26,204,0
5,10,2022-05-27,197,0
5,10,2022-05-28,191,0
5,10,2022-05-29,193,0
5,10,2022-05-30,198,0
5,10,2022-05-31,206,0
5,10,2022-06-01,211,0
5,10,2022-06-02,202,0
5,10,2022-06-03,195,0
5,10,2022-06-04,221,1
5,10,2022-06-05,194,0
5,10,2022-06-06,204,0
5,10,2022-06-07,205,0
5,10,2022-06-08,207,0
5,10,2022-06-09,209,0
5,10,2022-06-10,202,0
5,10,2022-06-11,188,0
5,10,2022-06-12,191,0
5,10,2022-06-13,203,0
5,10,2022-06-14,209,0
5,10,2022-06-15,211,0
5,10,2022-06-16,203,0
5,10,2022-06-17,199,0
5,10,2022-06-18,191,0
5,10,2022-06-19,192,0
5,10,2022-06-20,198,0
5,10,2022-06-21,211,0
5,10,2022-06-22,210,0
5,10,2022-06-23,205,0
5,10,2022-06-24,200,0
5,10,2022-06-25,188,0
5,10,2022-06-26,193,0
5,10,2022-06-27,197,0
5,10,2022-06-28,208,0
5,10,2022-06-29,215,0
5,10,2022-06-30,201,0
5,10,2022-07-01,198,0
5,10,2022-07-02,221,1
5,10,2022-07-03,195,0
5,10,2022-07-04,200,0
5,10,2022-07-05,206,0
5,10,2022-07-06,205,0
5,10,2022-07-07,210,0
5,10,2022-07-08,196,0
5,10,2022-07-09,186,0
5,10,2022-07-10,191,0
5,10,2022-07-11,198,0
5,10,2022-07-12,208,0
5,10,2022-07-13,218,0
5,10,2022-07-14,209,0
5,10,2022-07-15,199,0
5,10,2022-07-16,195,0
5,10,2022-07-17,199,0
5,10,2022-07-18,203,0
5,10,2022-07-19,214,0
5,10,2022-07-20,210,0
5,10,2022-07-21,203,0
5,10,2022-07-22,194,0
5,10,2022-07-23,193,0
5,10,2022-07-24,186,0
5,10,2022-07-25,206,0
5,10,2022-07-26,208,0
5,10,2022-07-27,214,0
5,10,2022-07-28,202,0
5,10,2022-07-29,201,0
5,10,2022-07-30,196,0
5,10,2022-07-31,194,0
5,10,2022-08-01,204,0
5,10,2022-08-02,207,0
5,10,2022-08-03,212,0
5,10,2022-08-04,209,0
5,10,2022-08-05,197,0
5,10,2022-08-06,218,1
5,10,2022-08-07,189,0
5,10,2022-08-08,201,0
5,10,2022-08-09,204,0
5,10,2022-08-10,213,0
5,10,2022-08-11,206,0
5,10,2022-08-12,197,0
5,10,2022-08-13,195,0
5,10,2022-08-14,194,0
5,10,2022-08-15,211,0
5,10,2022-08-16,212,0
5,10,2022-08-17,212,0
5,10,2022-08-18,205,0
5,10,2022-08-19,195,0
5,10,2022-08-20,194,0
5,10,2022-08-21,193,0
5,10,2022-08-22,205,0
5,10,2022-08-23,210,0
5,10,2022-08-24,212,0
5,10,2022-08-25,207,0
5,10,2022-08-26,198,0
5,10,2022-08-27,194,0
5,10,2022-08-28,201,0
5,10,2022-08-29,204,0
5,10,2022-08-30,212,0
5,10,2022-08-31,215,0
5,10,2022-09-01,207,0
5,10,2022-09-02,195,0
5,10,2022-09-03,204,1
5,10,2022-09-04,189,0
5,10,2022-09-05,205,0
5,10,2022-09-06,212,0
5,10,2022-09-07,212,0
5,10,2022-09-08,214,0
5,10,2022-09-09,198,0
5,10,2022-09-10,186,0
5,10,2022-09-11,197,0
5,10,2022-09-12,206,0
5,10,2022-09-13,213,0
5,10,2022-09-14,216,0
5,10,2022-09-15,202,0
5,10,2022-09-16,199,0
5,10,2022-09-17,191,0
5,10,2022-09-18,197,0
5,10,2022-09-19,207,0
5,10,2022-09-20,210,0
5,10,2022-09-21,215,0
5,10,2022-09-22,205,0
5,10,2022-09-23,199,0
5,10,2022-09-24,192,0
5,10,2022-09-25,201,0
5,10,2022-09-26,200,0
5,10,2022-09-27,211,0
5,10,2022-09-28,217,0
5,10,2022-09-29,202,0
5,10,2022-09-30,200,0
5,10,2022-10-01,220,1
5,10,2022-10-02,193,0
5,10,2022-10-03,207,0
5,10,2022-10-04,216,0
5,10,2022-10-05,215,0
5,10,2022-10-06,207,0
5,10,2022-10-07,195,0
5,10,2022-10-08,194,0
5,10,2022-10-09,195,0
5,10,2022-10-10,203,0
5,10,2022-10-11,210,0
5,10,2022-10-12,211,0
5,10,2022-10-13,208,0
5,10,2022-10-14,195,0
5,10,2022-10-15,197,0
5,10,2022-10-16,193,0
5,10,2022-10-17,204,0
5,10,2022-10-18,210,0
5,10,2022-10-19,215,0
5,10,2022-10-20,210,0
5,10,2022-10-21,201,0
5,10,2022-10-22,190,0
5,10,2022-10-23,195,0
5,10,2022-10-24,208,0
5,10,2022-10-25,210,0
5,10,2022-10-26,217,0
5,10,2022-10-27,208,0
5,10,2022-10-28,198,0
5,10,2022-10-29,195,0
5,10,2022-10-30,193,0
5,10,2022-10-31,206,0
5,10,2022-11-01,209,0
5,10,2022-11-02,215,0
5,10,2022-11-03,211,0
5,10,2022-11-04,201,0
5,10,2022-11-05,205,1
5,10,2022-11-06,197,0
5,10,2022-11-07,202,0
5,10,2022-11-08,211,0
5,10,2022-11-09,212,0
5,10,2022-11-10,206,0
5,10,2022-11-11,202,0
5,10,2022-11-12,197,0
5,10,2022-11-13,199,0
5,10,2022-11-14,205,0
5,10,2022-11-15,216,0
5,10,2022-11-16,212,0
5,10,2022-11-17,212,0
5,10,2022-11-18,203,0
5,10,2022-11-19,195,0
5,10,2022-11-20,197,0
5,10,2022-11-21,207,0
5,10,2022-11-22,214,0
5,10,2022-11-23,215,0
5,10,2022-11-24,207,0
5,10,2022-11-25,197,0
5,10,2022-11-26,195,0
5,10,2022-11-27,193,0
5,10,2022-11-28,207,0
5,10,2022-11-29,207,0
5,10,2022-11-30,215,0
5,10,2022-12-01,208,0
5,10,2022-12-02,199,0
5,10,2022-12-03,219,1
5,10,2022-12-04,188,0
5,10,2022-12-05,203,0
5,10,2022-12-06,210,0
5,10,2022-12-07,212,0
5,10,2022-12-08,218,0
5,10,2022-12-09,196,0
5,10,2022-12-10,196,0
5,10,2022-12-11,194,0
5,10,2022-12-12,202,0
5,10,2022-12-13,208,0
5,10,2022-12-14,218,0
5,10,2022-12-15,213,0
5,10,2022-12-16,198,0
5,10,2022-12-17,198,0
5,10,2022-12-18,194,0
5,10,2022-12-19,204,0
5,10,2022-12-20,215,0
5,10,2022-12-21,212,0
5,10,2022-12-22,207,0
5,10,2022-12-23,201,0
5,10,2022-12-24,195,0
5,10,2022-12-25,194,0
5,10,2022-12-26,212,0
5,10,2022-12-27,210,0
5,10,2022-12-28,218,0
5,10,2022-12-29,211,0
5,10,2022-12-30,198,0
5,10,2022-12-31,197,0
5,10,2023-01-01,195,0
5,10,2023-01-02,205,0
5,10,2023-01-03,215,0
5,10,2023-01-04,213,0
5,10,2023-01-05,211,0
5,10,2023-01-06,199,0
5,10,2023-01-07,216,1
5,10,2023-01-08,198,0
5,10,2023-01-09,204,0
5,10,2023-01-10,208,0
5,10,2023-01-11,217,0
5,10,2023-01-12,216,0
5,10,2023-01-13,201,0
5,10,2023-01-14,194,0
5,10,2023-01-15,198,0
5,10,2023-01-16,209,0
5,10,2023-01-17,217,0
5,10,2023-01-18,218,0
5,10,2023-01-19,211,0
5,10,2023-01-20,203,0
5,10,2023-01-21,196,0
5,10,2023-01-22,195,0
5,10,2023-01-23,204,0
5,10,2023-01-24,212,0
5,10,2023-01-25,216,0
5,10,2023-01-26,205,0
5,10,2023-01-27,203,0
5,10,2023-01-28,190,0
5,10,2023-01-29,199,0
5,10,2023-01-30,209,0
5,10,2023-01-31,216,0
5,10,2023-02-01,213,0
5,10,2023-02-02,212,0
5,10,2023-02-03,203,0
5,10,2023-02-04,230,1
5,10,2023-02-05,199,0
5,10,2023-02-06,209,0
5,10,2023-02-07,212,0
5,10,2023-02-08,213,0
5,10,2023-02-09,213,0
5,10,2023-02-10,204,0
5,10,2023-02-11,194,0
5,10,2023-02-12,194,0
5,10,2023-02-13,206,0
5,10,2023-02-14,214,0
5,10,2023-02-15,216,0
5,10,2023-02-16,213,0
5,10,2023-02-17,205,0
5,10,2023-02-18,196,0
5,10,2023-02-19,195,0
5,10,2023-02-20,204,0
5,10,2023-02-21,212,0
5,10,2023-02-22,215,0
5,10,2023-02-23,209,0
5,10,2023-02-24,201,0
5,10,2023-02-25,197,0
5,10,2023-02-26,196,0
5,10,2023-02-27,207,0
5,10,2023-02-28,219,0
5,10,2023-03-01,215,0
5,10,2023-03-02,208,0
5,10,2023-03-03,203,0
5,10,2023-03-04,209,1
5,10,2023-03-05,198,0
5,10,2023-03-06,204,0
5,10,2023-03-07,211,0
5,10,2023-03-08,213,0
5,10,2023-03-09,209,0
5,10,2023-03-10,199,0
5,10,2023-03-11,200,0
5,10,2023-03-12,200,0
5,10,2023-03-13,209,0
5,10,2023-03-14,210,0
5,10,2023-03-15,215,0
5,10,2023-03-16,212,0
5,10,2023-03-17,207,0
5,10,2023-03-18,195,0
5,10,2023-03-19,195,0
5,10,2023-03-20,207,0
5,10,2023-03-21,212,0
5,10,2023-03-22,221,0
5,10,2023-03-23,213,0
5,10,2023-03-24,201,0
5,10,2023-03-25,196,0
5,10,2023-03-26,198,0
5,10,2023-03-27,201,0
5,10,2023-03-28,215,0
5,10,2023-03-29,215,0
5,10,2023-03-30,213,0
5,10,2023-03-31,200,0
5,10,2023-04-01,224,1
5,10,2023-04-02,201,0
5,10,2023-04-03,207,0
5,10,2023-04-04,218,0
5,10,2023-04-05,211,0
5,10,2023-04-06,213,0
5,10,2023-04-07,202,0
5,10,2023-04-08,197,0
5,10,2023-04-09,196,0
5,10,2023-04-10,203,0
5,10,2023-04-11,217,0
5,10,2023-04-12,219,0
5,10,2023-04-13,217,0
5,10,2023-04-14,209,0
5,10,2023-04-15,193,0
5,10,2023-04-16,199,0
5,10,2023-04-17,208,0
5,10,2023-04-18,218,0
5,10,2023-04-19,221,0
5,10,2023-04-20,208,0
5,10,2023-04-21,201,0
5,10,2023-04-22,202,0
5,10,2023-04-23,194,0
5,10,2023-04-24,204,0
5,10,2023-04-25,216,0
5,10,2023-04-26,223,0
5,10,2023-04-27,207,0
5,10,2023-04-28,203,0
5,10,2023-04-29,199,0
5,10,2023-04-30,204,0
5,10,2023-05-01,209,0
5,10,2023-05-02,210,0
5,10,2023-05-03,213,0
5,10,2023-05-04,216,0
5,10,2023-05-05,204,0
5,10,2023-05-06,216,1
5,10,2023-05-07,201,0
5,10,2023-05-08,208,0
5,10,2023-05-09,208,0
5,10,2023-05-10,211,0
5,10,2023-05-11,213,0
5,10,2023-05-12,209,0
5,10,2023-05-13,199,0
5,10,2023-05-14,192,0
5,10,2023-05-15,203,0
5,10,2023-05-16,217,0
5,10,2023-05-17,220,0
5,10,2023-05-18,211,0
5,10,2023-05-19,202,0
5,10,2023-05-20,200,0
5,10,2023-05-21,203,0
5,10,2023-05-22,210,0
5,10,2023-05-23,213,0
5,10,2023-05-24,220,0
5,10,2023-05-25,211,0
5,10,2023-05-26,202,0
5,10,2023-05-27,196,0
5,10,2023-05-28,200,0
5,10,2023-05-29,210,0
5,10,2023-05-30,210,0
5,10,2023-05-31,216,0
5,10,2023-06-01,211,0
5,10,2023-06-02,207,0
5,10,2023-06-03,222,1
5,10,2023-06-04,199,0
5,10,2023-06-05,211,0
5,10,2023-06-06,216,0
5,10,2023-06-07,222,0
5,10,2023-06-08,212,0
5,10,2023-06-09,209,0
5,10,2023-06-10,205,0
5,10,2023-06-11,202,0
5,10,2023-06-12,209,0
5,10,2023-06-13,218,0
5,10,2023-06-14,220,0
5,10,2023-06-15,213,0
5,10,2023-06-16,207,0
5,10,2023-06-17,200,0
5,10,2023-06-18,205,0
5,10,2023-06-19,204,0
5,10,2023-06-20,217,0
5,10,2023-06-21,221,0
5,10,2023-06-22,209,0
5,10,2023-06-23,205,0
5,10,2023-06-24,201,0
5,10,2023-06-25,206,0
5,10,2023-06-26,208,0
5,10,2023-06-27,217,0
5,10,2023-06-28,217,0
5,10,2023-06-29,212,0
5,10,2023-06-30,209,0
5,10,2023-07-01,213,1
5,10,2023-07-02,199,0
5,10,2023-07-03,208,0
5,10,2023-07-04,215,0
5,10,2023-07-05,217,0
5,10,2023-07-06,211,0
5,10,2023-07-07,203,0
5,10,2023-07-08,195,0
5,10,2023-07-09,201,0
5,10,2023-07-10,206,0
5,10,2023-07-11,220,0
5,10,2023-07-12,218,0
5,10,2023-07-13,214,0
5,10,2023-07-14,206,0
5,10,2023-07-15,194,0
5,10,2023-07-16,200,0
5,10,2023-07-17,214,0
5,10,2023-07-18,214,0
5,10,2023-07-19,226,0
5,10,2023-07-20,215,0
5,10,2023-07-21,206,0
5,10,2023-07-22,200,0
5,10,2023-07-23,204,0
5,10,2023-07-24,212,0
5,10,2023-07-25,217,0
5,10,2023-07-26,218,0
5,10,2023-07-27,209,0
5,10,2023-07-28,207,0
5,10,2023-07-29,200,0
5,10,2023-07-30,199,0
5,10,2023-07-31,207,0
5,10,2023-08-01,217,0
5,10,2023-08-02,216,0
5,10,2023-08-03,214,0
5,10,2023-08-04,200,0
5,10,2023-08-05,223,1
5,10,2023-08-06,198,0
5,10,2023-08-07,210,0
5,10,2023-08-08,214,0
5,10,2023-08-09,217,0
5,10,2023-08-10,221,0
5,10,2023-08-11,208,0
5,10,2023-08-12,202,0
5,10,2023-08-13,206,0
5,10,2023-08-14,211,0
5,10,2023-08-15,213,0
5,10,2023-08-16,215,0
5,10,2023-08-17,206,0
5,10,2023-08-18,206,0
5,10,2023-08-19,197,0
5,10,2023-08-20,200,0
5,10,2023-08-21,209,0
5,10,2023-08-22,216,0
5,10,2023-08-23,219,0
5,10,2023-08-24,213,0
5,10,2023-08-25,204,0
5,10,2023-08-26,195,0
5,10,2023-08-27,203,0
5,10,2023-08-28,216,0
5,10,2023-08-29,218,0
5,10,2023-08-30,226,0
5,10,2023-08-31,212,0
5,10,2023-09-01,205,0
5,10,2023-09-02,224,1
5,10,2023-09-03,202,0
5,10,2023-09-04,213,0
5,10,2023-09-05,211,0
5,10,2023-09-06,218,0
5,10,2023-09-07,219,0
5,10,2023-09-08,204,0
5,10,2023-09-09,203,0
5,10,2023-09-10,204,0
5,10,2023-09-11,210,0
5,10,2023-09-12,219,0
5,10,2023-09-13,220,0
5,10,2023-09-14,208,0
5,10,2023-09-15,207,0
5,10,2023-09-16,199,0
